report_text,source_name
informations,AA_TC_Pays_de_la_Loire_Centre_Poitou_Charentes_1965_014
"oidium du pommier -sur les variétés sensibles, ajouter un produit homologué centre l'oïdium à la bouillie destinée à lutter contre la tavelure.",AA_TC_Pays_de_la_Loire_Centre_Poitou_Charentes_1965_014
"psylles et pucerons -les psylles apparaissent dans certains vergers de poiriers ; pour lutter contre eux et contre les pucerons ajouter aux bouillies anti-tavelures une spécialité homologuée.
indre et loire - loire-atlatique - haine et loire - vienne - vendee p 23
deux-sevres (sauf région de la câtine) p 24
concouprs le depistage des foyers frimires de milidiou de la vigne
le dépistage des foyers primaires au mildiou de la vigne présente un intérêt considérable. c'est la raison peur laquelle la station d'avertissements organise, corme au cours des années précédentes, un concours de détection de foyers primaires de kildiou.
règlement du concours - une prime de 30 p sera attribuée aux trois premières personnes de chacun départements indépendant de la station qui enverront les premières taches de mildiou.
précautions à prendre au moment le l'envoi - l'expédition doit être faite sous pli cacheté et affr à : m. le directeur de la station d'avertissements agricoles du val de loire cité adminisrative rue dupetit-thours - angers (m.&.l.)
l'envoi ura son maximum de chances d'arriver en parfait état s'il est fait dans ur. petit paquet et si les feuilles sont developpées dans un usse, de coton hydrophile lègèregement du préférence un suc en matière plastique.
l'envoi devra être accompagner de renseignements qui pourront être consignée sur une formule
non : prénom :
adresse :
lieu de le découverte de la tache de mildiou : ...........
date :
age de la vigne ; ...... situation de la feuille sur la souche (1 ére, 2éme, etc.) .....
situation du vignoble : (coteau .
( plaine
( cuvette
importance de l'attaque ( nombre de taches découvertes) ............................. cépage : ........................
concours de m depistage des foyers primaires ne milidiou de la pomme de terre
la station d'avertissements agricoles organise un concours de dépistage des foyers primaires de mildiou do la pomme de terre et de la tomate dont l'apparition présente un intérêt capital dans la lutte contre la nuladae,
règlement du concours — une prime de 30 f. sera attribuée aux trois premières personnes de chacun des départements département de la station d'avertissements qui enverront des feuilles porteuses de mildiou,
expédition des échantillons - les échantillons de feuilles présentant des taches de mildiou doivent être envoyés à : m. le directeur de la station d'avertissements agricoles du val de loire - cité administrative, rue dupetit-thours amgers (m.&.l.)
les feuilles devront pour arriver en bon état de conservation, être enveloppées dans un peu de mousse ou acton hydophile humide ne cas employer le sacs en matière plastique.
l'envoi devra être accompagné des renseignements suivants:
nom :
prénon : ..................................
adresse : ..................................
lieu de la découverte :
l'a te de la découverte : ..................,...
variété attaquée par la maladie :
importance de l'attaque :
traitements effectues : ..................
l'inspecteur de la protection des t végétaux
- j. dixmeras -
les contrôleurs chargés des avertissenents apicoles :
- r. geoffrion - j. bouchet -",AA_TC_Pays_de_la_Loire_Centre_Poitou_Charentes_1965_014
23 janvier 1987 n° de série continue 328 bulletin n° 1,AA_AF_VG_Rhone-Alpes_1987_001
traitements d'hiver des arbres fruitiers,AA_AF_VG_Rhone-Alpes_1987_001
"mesures prophylactiqueselles complètent l'action des traitements chimiques. profitez de la taille pour éliminer les rameaux morts ou dépérissants ainsi que les fruits momifiés. désinfectez les plaies de taille avec des produits tels que kankertox 3, santar, quinolate 400, bayleton pâte ou mastic fluide antichancre gt.
en vergers de pêchers, attention au développement de certaines affections telles que le cytospora ou la maladie du plomb.
dans les vergers où le cytospora est présent, protégez les plaies de taille à l'aide d'un sécateur pulvérisant ou d'un pinceau avec une solution dosée à 22,2 g/1 de carbendazime chlorydrate (sandomil pp).
dans les plantations où la maladie du plomb sévit, désinfectez les plaies soit avec un produit contenant un benzimidazole à la dose suivante (en g de ma/hl) : béncmyl 3 g, carbendazime 4 g, thiophanate méthyl 1 g, soit avec un produit à base de trichoderma (phior p) à la dose de 8 g ma/hl.",AA_AF_VG_Rhone-Alpes_1987_001
"traitemen ts chi mi quesles applications hivernales ne sont pas indispensables, toutefois, elles se justifient en présence de certains parasites. les traitements d'hiver sont à effectuer si vous avez observé :
- des populations importantes de cochenilles (pou de san josé, cochenille rouge du poirier, cochenille du mûrier) ;
- des psylles adultes. un prochain bulletin précisera la date du traitement au colorant nitré ou huile jaune (600 g colorant par hl).
ces parasites se repèrent facilement. pour les cochenilles, si des encroûtements sont visibles sur les branches et les charpentières, effectuez le traitement à la lance. intervenez également dans les parcelles infestées régulièrement par les pucerons (puceron vert ou puceron farineux du pêcher, pucerons vert du pommier et cendrés du poirier et pommier).
en vergers de cerisiers, les traitements d'hiver permettent de lutter contre la teigne des fleurs.",AA_AF_VG_Rhone-Alpes_1987_001
"produits utj lisabl es :colorants nitrés (dnoc) : en plus de leur action insecticide (oeuf et forme mobile), ils permettent de détruire les mousses et lichens. dose d'utilisation : 600 g/hl. a utiliser avec prudence sur merrils et nectarines.
huiles iaunes : ce sont des colorants nitrés (dnoc) associés à des huiles minérales (anthracène ou pétrole). pour les cochenilles préférez les huiles jaunes à base d'huile de pétrole.
oléoparathion : de préférence en fin d'hiver. action sur les oeufs et les cochenilles.
important :
- effectuez vos traitements durant le repos complet de la végétation
- choisissez une période de temps doux et calme (sans gelée, ni vent)
- attention aux dosages sur arbres fruitiers à noyau. se conformer à la prescription du fabricant
- pour obtenir une bonne efficacité apporter 1500 1 de bouillie à lhectare en mouillant le plus parfaitement possible l'ensemble des rameaux. la qualité du traitement est déterminante pour une bonne efficacité.",AA_AF_VG_Rhone-Alpes_1987_001
vigneles maladies du bois et les traitements d'hiver à l'arsénite de soude.,AA_AF_VG_Rhone-Alpes_1987_001
"eutypiosecette maladie est présente dans de nombreux vignobles de la région rhône-alpes. on peut la reconnaître en hiver : en coupant transversalement un cep mort ou malade on voit apparaître une zone nécrosée brune et dure.
au mois de juin on observe une végétation buissonnante et rabougrie sur les ceps malades. il n'existe pas de lutte curative, il faut donc appliquer les mesures préventives suivantes sur les vignobles atteints :
- diminuer les sources de contamination en détruisant par le feu les ceps, cornes et moignons morts
- tailler le plus tard possible, surtout les vignes les plus sensibles (les vignes jeunes et vigoureuses).
- tailler si possible par temps sec et non venté. après une période sèche s'abstenir de les tailler les 4-5 premiers jours suivant le début de la pluie (présence de spores très importante).
- ébourgeonner soigneusement les souches saines au printemps pour éviter de créer en hiver des plaies de taille sur le tronc et les bras.
- éviter toutes techniques favorisant la vigueur
- lors de la reformation des souches, protéger les plaies à l'aide de pâtes ou mastics.
une lutte chimique préventive est également conseillée : il faut pour cela protéger les plaies le plus tôt possible après la taille (dans les 24 heures) par application d'une bouillie à base de benzimidazole (bénomyl ou carbendazime) contenant 12,5 g de m.a/hl. l'application doit être localisée sur les plaies avec un pulvérisateur manuel ou un pinceau ou un sécateur pulvérisateur.",AA_AF_VG_Rhone-Alpes_1987_001
"escacette maladie se caractérise en été par des dessèchements soit brutaux (apoplexie) soit lents. en hiver, la coupe d'un cep malade présente une zone dégradée centrale de consistance friable comme de l'amadou. on lutte contre l'esca par des traitements d'hiver préventifs à l'arsénite de soude à 1250 g/hl.
ce traitement à l'arsénite de soude doit être fait au moins 10 jours après la taille et au moins 15 jours avant le gonflement des bourgeons.
pour ce traitement, il peut être intéressant d'utiliser des panneaux récupérateurs de bouillie portés sur le pulvérisateur.",AA_AF_VG_Rhone-Alpes_1987_001
"excoriosecette maladie est en extension dans certains vignobles. on la reconnaît actuellement par le blanchiment des écorces et la présence de petits points noirs (pycnides). en été, on observe des nécroses brunâtres à la base des rameaux avec éclatement de l'écorce.
le traitement contre cette maladie peut être fait en hiver après la taille avec un produit à base d'arsénite de soude à 625 g de ma/hl (attention aux conditions d'emploi, voir le paragraphe esca).
on peut également traiter l'excoriose au moment du débourrement avec d'autres types de produits.
nous joignons au bulletin une feuille de réabonnement : remplissez-là dès maintenant et renvoyez -1 à avec l'étiquette-adresse que vous aurez découpé sur l'enveloppe de ce bulletin (pour la mise à jour de notre fichier informatique).
si vous venez de payer votre abonnement 1987, ne tenez pas compte de ceci.",AA_AF_VG_Rhone-Alpes_1987_001
n° 24 septembre 1962,AA_TC_Languedoc-Roussillon_1962_051
"la protection sanitaire des fraisiers apres la recolteles fraisiers scnt l'objet d'attaques répétées de la plupart de divers parasites. la récolte de fraises étant terminée, bon nombre de fralsiculteurs ne se soucient plus de leur culture. c'est à cette époque que les pucerons vecteurs de maladies à virus abondent, et que les acariens pullulent. les pluies orageuses de l'été favorisent l'apparition des maladies cryptogamiques.",AA_TC_Languedoc-Roussillon_1962_051
"les pucerons -ces petits hémiptères jouent un rôle très important dans la transmission des maladies à virus frisolée ou crinkle, maladie du bord jaune ou yellav edge.
aussi doivent-ils être détruits systématiquement. il existe plusieurs espèces de pucerons (puceron vert,
puceron jaune) qui s'attaquent aux fraisiers. les piqûres du puceron vert provoquent la crispation du feuillage. la présence du puceron jaune entraîne le noircissement et le dessèchement des feuilles; il se tient à la face inférieure des feuilles le long des nervures. c'est cette espèce qui transmet les maladies à virus aux plants sains, après prélèvement de sève infectieuse sur des plantes virosées.
employer l'un des aphicides conseillés dans notre liste 1962 de produits homologués nu en a.p.v. à la dose prescrite par le fabricant.
seules les spécialités systémiques a hase de phosdrin (mevimphos) sont autorisées actupllement en cultures 1 égumières.
l'ans le cas de fraisiers remontants ne pas traiter pendant la floraison et s'en tenir aux prescriptions du fabricant (délais d'emploi).",AA_TC_Languedoc-Roussillon_1962_051
"les acariens -reux ou trois espèces d'acariens se rencontrent frequemment sur le fraisier :
- l'acarien jaune : tetranychus telarius, tetranychus atlanticus
- le tarsonème : steneotarsonemus pallidus.
le tarsonème, qui hiverne à l'état adulte dans le coeur des plants de fraisier, est très petit : 1/4 de millimètre ; il se tient de préférence à la face inférieure des feuilles du centre, entratnant le nanisme de la plante; les feuilles restent petites, de coulèur jaunâtre, recroquevillées, brunissent et deviennent cassantes. ces symptômes peuvent se confondre avec une virose ; ""la maladie du bord jaune "" , cependant seules les feuilles du coeur présentent des altérations jaunâtres.
1962-50
l'acarien jaune se rencontre sous forme de deux espèces : tetranychus telarius, tetranychus atlanticus qui prédomine dans les régions méridionales.
cet acarien , appelé la ""grise"" par les maraîchers, tisse de nombreuses toiles à la face inférieure des feuilles et est très connu dans les cultures de fraisiers sous verre. les fortes chaleurs, la sécheresse, sont très favorables à son développement.
la lutte contre le tarsonème est difficile. avant l'établissement de la culture, le trempage des plants dans une solution insecticide : f-rathion ( 20 g de m.a. par hectolitre) peut être conseillé. les spécialités à base de diazinon, dicolorophényltrichloréthanol nous ont donné, en essais, des résultats encourageants.
une nouvelle matière active : le chlorthiepin, a fait l'objet d'essais prometteurs.
la destruction de l'acarien jaune est plus facile à l'aide de spécialités acaricides du commerce j là également, suivre les prescriptions d'emploi.
l'ajjonct1on d'une spécialité anticryptogamique : bouillie bordelaise 1% , ou d'une spécialité cuprique (250 g de cuivre métal / hectolitre) , de fongicides de synthèse (captane ou zinèbe) permettra de lutter contre la maladie des taches pourpres qui est due à un champignon : le mycosphearella fragariae. c'est la forme conidienne de ce champignon : ramularia tuslanei, qui provoque, après la récolte, l'apparition de taches arrondies dont le diamètre reste inférieur à 3 mm, rouge violacé puis grisâtre au centre, et cernées de violet.
d'autres maladies du genre marsorina, septogloeum sont combattues d'une façon identique.
dans les cultures remontantes de fraisier, la lutte contre la pourriture grise des fruits (botrytis) exige des pulvérisations répétées à base de t.m.t.o. (0,3 % de produit commercial) ou de captane (0,4 % de produit commercial) exécutées du début de la floraison à deux semaines de la récolte. cette méthode donne de bons résultats.
p. lherault",AA_TC_Languedoc-Roussillon_1962_051
"desinfection des semences de colzales jeunes plantules de colza peuvent être attaquées à la levée par des maladies (phoma, alternarfa) et par des insectes (les alt1ses).
le traitement des semences avec un produit fongicide (organo-mercurique, oxyquinulèate de cuivre) prévient les fontes de semis dues aux maladies précitées. les semences commerciales sont souvent traitées.
lorsque les attaques d'altises sont à craindre, il est possible de les prévenir (efficacité 15-20 jours) en enrobant les graines avec un insecticide à base de lindane.
si le champ était ensuite réinfesté par les altises, 11 faudrait réaliser un traitement en utilisant un produit indiqué au début de l'année.
l'inspecteur de la protection des végétaux,
p. berville
le contrôleur chargé des avertissements agricoles,
l.l. trou illon
avis a nos abonnes - toute demande de changement d'adresse, doit être accompagnée de 4 timbres-poste à 0,25 nf
index phytosanitaire - la nouvelle édition de l'index phytosanitaire est en vente au prix de 2,50 nf adressés en timbres-poste à la fédération départementale des groupements de défense contre les ennemis des cultures de l'hérault, 16 rue de la république à montpellier.",AA_TC_Languedoc-Roussillon_1962_051
n° 19 2 avril 1962,AA_TC_Languedoc-Roussillon_1962_010
"les oidiums des arbres fruitiers a noyauxparmi les cryptogames parasites des arbres fruitiers à noyaux, les oïdiums sont certainement ceux qui, dans notre région, se manifestent avec le plus de régularité et d'intensité, et oui causent on définitive, les plus grosdégâts aux arbres, aux fruits et aux riants ne répinièrps.
dans ce bref' exposé, vous nous bernerons aux otdiurns de nos deux principales cultures de fruits à noyaux, à savoir : l'oïdium du pêcher et l'oïdium de l'abricotier.",AA_TC_Languedoc-Roussillon_1962_010
"i - l'oïdium du pêcher -ce champignon attaque les feuilles, les jeunes pousses et les fruits.
il hiverne sur les pousses oïdiées de l'année précédente, sous ferme de périthèces, mais il est vraisemblable qu'il rasse également l'hiver snus forme de mycélium à l'intérieur des écailles des bourgeons.
les premières attaques peuvent se manifester sur les jeunes feuilles pn voie de développement, et le champignrn évolue jusqu'à la fin de l'automne.
les fruits sont également atteints très tôt. on peut en effet observer des attaques dès qu'ils ont la grosseur d'une petite noix. ces attaques se manifestent alors par de toutes petites taches sur l'épiderme, de couleur blanc cendré, à peine perceptibles au début, puis qui s'agrandissent rapidement jusqu'à atteindre plusieurs centimètres de diamètre ; le feutrage blarc cendré devient également plus dense, il est constitué par le mycelium du champignon et par ses organes de fructification.
les fruits ainsi atteints, peuvent être déformés et, en grossissant, l'épiderme se craquelle et peut permettre -si les conditions climatiques sont favorables- les attaques de monilia, qui provoquent la pourriture près de la maturité.
indépendamment des dégâts sur fruits, l'oïdium provoque la chute prématurée des feuilles, et empêche ainsi la formation de réserves pour l'année suivante.
ce champignon pour se développer n'a pas besoin de fortes températures. c'est ce qui expliqua son apparitlon précoce. la température optima se situe aux environs de 20 à 232, alors qu'à partir de 302, snn activité est ralentie pour s'arrêter après 352. l'hygrométrie joue également un rôle important. lorsqu'elle est égaln à 75!, la fcrmatinn des spores et leur germination srnt très rapides. lutte -
1°) supprimer , en hiver , les pousses oïdiées et les brûler.
2°) traiter :
a) dès la chute des pétales avec une bouillie à base de soufre micronisé, à ra1son de 1 k/hl eu de dinitrophénylcrotonate, à raison de 9c à 100 g/hl (y adjoindre un mouillant).
b) réréter ce traitement environ 15 jours plus tard.
1962-3
c) les traitements suivants serjnt réalisés en fonction des conditions climatiques (2 à 3 traitements supplémentaires peuvent être nécessaires).
on pourra alors remplacer les bouillies à base de soufre micronisé par des poudrages avec des soufres sublimés, dispersés, etc... qui sont efficaces. il faut pour cela utiliser des poudreuses qui permettent d'obtenir une dispersion uniforme du produit, et d'atteindre les parties les plus hautes de l'arbre.
on peut également utiliser le dinitrophénylcrotonate, toujours à raison de 90-100 g/hl.
a signaler que dans les vergers irrigués, les conditions optima au dévelcppement de l'oïdium, sont réalisées depuis le mois de mai jusqu'à fin septembre ; il faut donc dans ces cas là que les traitements soient effectués tous les 12 à 15 jours.
eviter toutefois d'effectuer ces traitements en période de chaleur, par trop forte température. il faut à ce moment là traiter tôt le matin ou tard le soir.
a noter que dans le cas d'utilisation de bouillies, il faut au minimum, 2.000 litres de bouillie à l'hectare peur que le traitement soit .efficace.",AA_TC_Languedoc-Roussillon_1962_010
"2 - l'oïdium de l'abricotier -ce champignon cause trus les ans des dépréciations importantes à la récolte d'abricots, et détruit très t8t le feuillage, ce qui affaiblit les arbres.
les attaques se manifestent sur feuilles et fruits par de petites taches, qui,comme dans le cas précédent, se recouvrent d'une fine poussière grise. ces taches se développent, deviennent confluentes, et peuvent couvrir uns large surface du fruit et la totalité du limbe de la feuille; il n'est pas rare que sur fruit ces taches soient cernées par une auréole rougeâtre.
les abricots reuvent être déformés et l*épiderme, comme pour les pêches, se craquelle, ouvrant ainsi la vole à d'autres champignons entraînant la pourriture (menilia, botrytis).
ce champignon passe l'hiver sur les fouilles des arbres à feuillaison précoce, lesquels sont pratiquement présents dans tous les vergers, sous forme de mycélium, également sous forme de périthèces sur les feuilles tombées à terre, mais 11 n'est pas exclu qu'il puisse hiverner également sous forme de filament myceliom dans les bourgeons.
la température et l'hygrométrie optima pour le développement'et la fructification de ce champignon, sont sensiblement les mêmes que pour celui du paecher . il semble qu'une température moyenne de 202 pendant 6 jours soit nécessaire pour que cet oïdium envahisse les vergers.
lutte -
les produits utilisés sent les mêmes que pour combattre l'oïdium du pêcher.
le 1er traitement dcit être réalisé dès la chute des pétales.
le 2ème lorsque les fruits sont au stade ""noisette""
un 3ème traitement sera effectué 12 à 15 jours plus tard.
les traitements suivants seront fonction des conditions climatiques (un à deux traitements supplémentaires peuvent être nécessaires).
pour les fruits destines a la conserve, le soufre pourra etre utilise pour effectuer les deux premiers traitements, mais il devra etre abandonne par la suite pour eviter les accidents de conservation.
toutefois, après la récolte, un ju deux traitements peuvent s'avérer indispensables ; on peut à ce mnment-là utiliser à nouveau le soufre qui permet de lutter à la fois contre l'oïdium et la rouille.
j. anglade",AA_TC_Languedoc-Roussillon_1962_010
informations,AA_TC_Languedoc-Roussillon_1962_010
"monilia de l'abricotierla floraison n'est pas encore achevée pour certaines variétés. la fécondation se sera faite souvent dans de très mauvaises conditions, c'est pourquoi la protection des rares fruits doit être assurée au maximum. pulvériser l'un des anticryptogamiques de synthèse préconisés, c'est-à-dire t.m.t.d., captane, zinèbe, zirame.
sur les arbres où l'oïdium s'est manifesté en 1961, pulvériser plutôt du soufre micronisé. l'usage de ce produit est actuellement sans inconvénient mais 11 n'en sera pas de même après la nouaison.",AA_TC_Languedoc-Roussillon_1962_010
"anthonome du pommierdans tous les vergers où l'insecte s'est manifesté en [961 (production de ""clous de gfrofle"") exécutor une pulvérisation insecticide à l'aide d'h.c.h., de lindane ou de d.d.t. , lorsque les boutons floraux auront dépassé le stade c
ce traitement doit être renouvelé une semaine plus tard. il peut être réalisé en traitement mixte par association avec un anticryptogamique.",AA_TC_Languedoc-Roussillon_1962_010
"hoplocampe du prunierles vergers dans lesquels des dégâts d'hoplocampes se sont produits , seront traités au monent de la chute des pétales avec un insecticide à base d'h.c.h., de lindane, de parathion, de toxaphène ou de roténone.",AA_TC_Languedoc-Roussillon_1962_010
"hoplocampe du poirierles dégâts de la larve de cet insecte ont été très importants dans certains vergers : vallée du v1dourle et régions avoisinantes, en particulier. il faut traiter au début de la chute des pétales avec l'un des insecticides préconisés pour la lutte contre l'hoplocampe du prunier.",AA_TC_Languedoc-Roussillon_1962_010
"psyllesl'activité de ces insectes piqueurs commence ; on peut les observer à la base des bifurcations, à la base des bourgeons également. lutter en pulvérisant de l'h.c.h., du lindane émulsion, de la nicotine. si la température est suffisante utiliser également le parathion, l'oléoparathion, le malathion, l'0léomalathion.",AA_TC_Languedoc-Roussillon_1962_010
"insectes de la luzerneles larves des apions, phytonomes et négrils, sont les ennemis les plus fréquents du feuillage des luzernes. il faut rechercher ces larves et dès leur apparition réaliser un traitement par poudrage ou par pulvérisation.
les insecticides chlorés (h.c.h., d.d.t., s.p.c.) sont utilisés avec succès depuis de ntmbreuses années.
l'allongement rapide des pousses et l'échelonnement des pontes rendent nécessaire l'exécution d'un deuxième traitement 15 jours après le premier.
l'inspecteur de la protection des végétaux,
p. berville
les contrôleurs chargés des avertissements agricoles,
l.l. trouillon r. mario",AA_TC_Languedoc-Roussillon_1962_010
bulletin technique n° 1 8 27 mai 1974,AA_TC_Centre_1974_018
cultures cerealieres,AA_TC_Centre_1974_018
"cecidomyies des fleurs de ble. des observations sur les vols des cécidomyies des fleurs de blé seront réalisées comme l'année dernière, dans un certain nombre de points situés dans les départements d'eure et loir, du loiret, du loir et cher, de l'indre et du cher,
les agriculteurs seront informés de l'évolution de ces ravageurs dans les différents points par des communiqués dans la presse quotidienne et au moyen des ré- — pondeurs téléphoniques installés dans les stations météorologiques d'orleans - bricy (tél. 87-90-65) et de bourges (tél. 24-44-65). dans ce dernier cas, le communiqué fera suite aux informations sur les prévisions du temps et donnera, dès le début de 1'après - midi, le résultat des observations faites le matin même.
l'expérience de ces dernières années a montré que les traitements insecticides contre les cécidomyies des fleurs de blé devaient, généralement, demeurer exceptionnels. la décision ne peut être prise qu'à l'échelon de l'exploitation en tenant compte des facteurs suivants qui doivent être réunis : présence de cécidomyies en quantité importante, céréale au stade sensible, conditions climatiques favorables à la ponte c'est-à-dire soirées chaudes, humides et calmes.
les premières cécidomyies jaunes ont été observées dans la région de charost-issoudun. il est donc conseillé aux cultivateurs de surveiller les parcelles arrivées au stade sensible de l'épiaison.",AA_TC_Centre_1974_018
arbres fruitiers,AA_TC_Centre_1974_018
"tavelures du pommier et du poirierles risques de contaminations primaires ne sont pas encore terminés. des projections d'ascospores sont encore possibles.
le développement de la végétation et dans certaines situations l'abondance des pluies ont diminué l'efficacité de la dernière application. il est nécessaire d'assurer une bonne protection en effectuant un nouveau traitement.dans les prochains jours.",AA_TC_Centre_1974_018
oidium du pommieril y a lieu de poursuivre la lutte contre cette maladie dans tous les vergers contaminés.,AA_TC_Centre_1974_018
pucerons - psylleson observe parfois une activité importante de ces ravageurs dans certains vergers. il est donc conseillé de surveiller les cultures afin d'intervenir le cas échéant.en ajoutant un produit efficace à la bouillie destinée à combattre les tavelures .,AA_TC_Centre_1974_018
"carpocapse des pommes et des poiresles premiers papillons sont sortis depuis un certain temps. les conditions climatiques ayant été favorables à la ponte, les premières pontes ont été déposées.
un prochain traitement indiquera la date d'intervention contre ce ravageur qui se situera vraisemblablement dans le courant de la semaine prochaine.",AA_TC_Centre_1974_018
vignes,AA_TC_Centre_1974_018
"mildiou de la vigneaucune tache de mildiou ne nous a encore été signalée.
nous demandons à tous les viticulteurs de nous faire parvenir dans le cadre du concours pour la détection des foyers primaires de mildiou, les premières taches qu'ils pourraient observer dans leurs cultures.
un prochain bulletin donnera la date du premier traitement contre cette maladie.",AA_TC_Centre_1974_018
"vers de la grappe-les premières pontes ont été déposées depuis quelques jours. les premières éclosions sont à prévoir en fin de semaine.
un prochain bulletin indiquera la date d'intervention contre, ces ravageurs .",AA_TC_Centre_1974_018
grandes cultures,AA_TC_Centre_1974_018
"pegomyie de la betterave - puceronsles indications données dans notre bulletin du 6 mai restent toujours va-la les. l'importance des pontes de pégomyie est variable suivant les, régions et.les cultures,
seule une observation des cultures permettra donc de juger de 1'opportunité d'un . traitement qui se justifie lorsqu'on trouve en moyenne 2 oeufs sur chaque feuille et que les premières galeries sont visibles.
des colonies de pucerons verts et de pucerons noirs sont observées dans de. nombreuses cultures.
il est préférable de choisir dans la liste qui a été remise à chaque abonné un produit efficace contre ces deux ravageurs.",AA_TC_Centre_1974_018
pommes de terre,AA_TC_Centre_1974_018
"mildiou de la pomme de terrebien que les conditions climatiques actuelles soient, en général, peu favorables à l'évolution de la maladie, nous rappelons que le concours pour la détection des foyers primaires de mildiou est ouvert et nous demandons aux agriculteurs de nous .. envoyer les taches qu'ils pourraient abscrver dans les cultures (ou éventuellement sur des repousses).",AA_TC_Centre_1974_018
cultures legumieres,AA_TC_Centre_1974_018
septoriose du celeriil est conseillé de maintenir la protection des pépinières en utilisant l'un des produits conseillés dans le bulletin n° 14.,AA_TC_Centre_1974_018
"puceronsun certain nombre de cultures légumières sont actuellement attaquées par des pucerons. il y a donc lieu de surveiller attentivement les cultures et de n'intervenir que lorsque la population observée laisse craindre des dégâts économiquement sensibles.
dans tous les cas, les producteurs devront respecter scrupuleusement la législation sur les délais d'emploi des pesticides pour le traitement sur pied des végétaux dont la récolte est consommable et dont la liste a été remise à chaque abonné.
les ingénieurs chargés des avertissements agricoles
1 .'g. ribault.
b. lelievre 1
l'ingénieur en chef d'agronomie chef de la circonscription phytosanitaire ""centre""
g. benas",AA_TC_Centre_1974_018
supplément n° 2 au bulletin n°78 -mars 1967,AA_TC_Bourgogne_Franche_comte_1967_009
arbres fruitiers,AA_TC_Bourgogne_Franche_comte_1967_009
"tavelures du pommier et du poirierdans de nombreuses zones des départements de saone et loire, de la nievre et de l'yonne, les pommiers et les poiriers précoces arrivent aux stades critiques c à c.3 - séparation des écailles du sommet des bourgeons et apparition des boutons floraux.
les premières contaminations d'origine conidienne ou dues aux ascospores étant possibles il est recommandé d'effectuer un premier traitement antitavelure, de préférence en utilisant une bouillie-cuprique, plus persistante.
se reporter à la liste des produits pesticides utilisables contre les tavelures.",AA_TC_Bourgogne_Franche_comte_1967_009
"rappelanthonome du pommier, honilia.
l'inspecteur de la protection des végétaux
h. soulie
les ingénieurs-contrôleurs chargés des avertissements agricoles",AA_TC_Bourgogne_Franche_comte_1967_009
developpement des profites de fructification des arbres fruitiers,AA_TC_Bourgogne_Franche_comte_1967_009
tableau n° 1 - stades-reperes du poirier,AA_TC_Bourgogne_Franche_comte_1967_009
developpement des organes de fructification des arbres fruitiers,AA_TC_Bourgogne_Franche_comte_1967_009
tableau. n° 2 - stades-reperes du pommier,AA_TC_Bourgogne_Franche_comte_1967_009
bulletin n° 57 - 4 mars 1982,AA_TC_Bretagne_1982_004
cereales,AA_TC_Bretagne_1982_004
"etat sanitairela végétation présente une avance d'environ 2 semaines pour la saison. les orges et escourgeons ainsi que de nombreuses parcelles de blé (semis de fin octobre) ont atteint le redressement.
les conditions climatiques hivernales ont été très favorables aux maladies, et notamment aux contaminations de piétin verse. bien que les premiers symptômes de cette affection ne soient pas encore signalés, il convient d'être particulièrement vigilant. sur feuilles, rhynchosporiose et septoriose, respectivement sur orge et sur blé, 'sont observés en culture.
dès à présent, il est donc nécessaire de suivre l'état sanitaire des orges d'hiver et des blés les plus précoces. effectuer un sondaqe en examinant 50 talles sur 25 pieds prélevés au hasard par parcelle pour déterminer le pourcentage de talles atteintes par le piétin verse (taches elliptiques brun-jaunâtre à la base des tiges traversant une ou plusieurs gaines).",AA_TC_Bretagne_1982_004
traitements fongicides,AA_TC_Bretagne_1982_004
"- blé d'hiveril est encore trop tôt pour intervenir.
au redressement, l'emploi d'un produit simple à base de bénomyl ou de carbendazime est conseillé lorsque 25 % des talles sont atteintes. cette situation n'est pour le moment pas rencontrée.
en l'absence de symptômes de piétin verse ou pour un faible niveau d'attaque au redressement, il est préférable d'attendre. les fongicides ont en effet une action limitée dans le temps (3 à 4 semaines). appliqués à ce stade, ils ne pourront plus assurer une protection satisfaisante au début de la montaison. d'autre part, en intervenant ultérieurement, il sera possible d'utiliser un produit polyvalent également efficace contre les maladies du feuillage.",AA_TC_Bretagne_1982_004
"- orge d'hiverla persistance d'un temps frais et humide risque de favoriser le développement de la rhynchosporiose. en présence dé cette maladie (taches blanchâtres de forme irrégulière bordées d'un liseré noirâtre) ou de piétin verse, il conviendra d'effectuer un traitement dès le stade 6 (1 noeud) avec un fongicide polyvalent tel que : bavical f, bayleton total, bravo plus, céréclair, céréflor, cérétal, rimidine plus, splendor, sportak m, sportak pf, tilt 125, tilt c, véréor multi m, vigil k.",AA_TC_Bretagne_1982_004
cultures fruitieres,AA_TC_Bretagne_1982_004
"carence en borea partir du mois d'avril, les besoins en bore du poirier et surtout du pommier sont élevés. certaines variétés se montrent particulièrement sensibles au manque de bore, notamment belle de boskoop, reinette clochard, reinettes du canada, reine des reinettes, les variétés rouqes américéines ... les symptômes de carence en bore apparaissent généralement de façon plus accentuée vers la 5èlne ou 6ème année de plantation.
ce sont les altérations des rameaux et des fruits qui fournissent les indications les plus sûres sur la carence en bore :",AA_TC_Bretagne_1982_004
