,_id,author_id,display_username,username,user_description,time,twt_id,text,tag,crop_tags,Observation
1072,60c7d7b5ae813c9c4951739e,,,,,2020-6-10T16:22:31.000Z,1270753217803096065,Pour blé de printemps derrière du chanvre. Stade dégainement Un peu de #JNO mais rien d'alarmant. C'est presque propre. A suivre...,JNO,"['chanvre', 'blé']",1
1073,60c7d7b5ae813c9c495173a9,,,,,2020-6-09T20:54:21.000Z,1270459239929167872,"Je note le pronostic, 105 pour le blé c'est trop je pense. En OP ca pourrait faire plus en année normale mais j'ai des doutes avec les symptômes supposés de jno. A suivre...",JNO,['blé'],1
1074,60c7d7b5ae813c9c495173bd,,,,,2020-6-08T04:37:00.000Z,1269850895707185152,ça donne quoi un blé dont les symptômes de stress au sec se manifestent d'une couleur bien rose qui nous dispense d'Elisa???? photo entre le 15 avril et le 6 juin #Pucerons #JNO Et pourquoi pas aussi en #orge de printemps?,JNO,"['orge', 'blé', 'orge de printemps']",0
1076,60c7d7b5ae813c9c495173c2,,,,,2020-6-04T09:20:16.000Z,1268472629553479680,Nous continuons notre visite virtuelle avec la problématique JNO et pucerons d’automne :,JNO,['blé'],0
1077,60c7d7b5ae813c9c495173c5,,,,,2020-6-03T15:02:35.000Z,1268196387306590210,"A #Pithiviers, pas de doute sur la fécondation (même épi recto-verso) ni sur la #JNO sur blé dur de printemps #Ceuxquifontlesessais #Soufflet",JNO,"['blé dur de printemps', 'blé dur', 'blé']",0
1078,60c7d7b5ae813c9c495173c7,,,,,2020-6-03T09:19:18.000Z,1268109996190990336,les pucerons sont en folie cette année ... Les axes de travail sont nombreux et les attentes aussi. La tolérance jno est un enjeu pour plusieurs espèces.,JNO,"['attier', 'ail']",0
1079,60c7d7b5ae813c9c495173c8,,,,,2020-6-02T20:52:14.000Z,1267921991467663360,RT Pauvre #Orgedeprintemps Epiaison à mi mollet #JNO,JNO,['orge'],1
1080,60c7d7b5ae813c9c495173c9,,,,,2020-6-02T19:30:56.000Z,1267901533187977222,Pauvre #Orgedeprintemps Epiaison à mi mollet #JNO,JNO,['orge'],1
1081,60c7d7b5ae813c9c495173ca,,,,,2020-6-02T08:12:37.000Z,1267730830069243904,RT ↗↗ de la problématique #pucerons les variétés d'escourgeon tolérantes #JNO pourraient de développer,JNO,"['courge', 'orge à six rangs', 'blé']",0
1082,60c7d7b5ae813c9c495173cd,,,,,2020-6-01T18:57:46.000Z,1267530796618919941,"RT Ça donne quoi une #orge d’hiver atteinte de la #JNO #pucerons,entre le 8 avril et le 27 mai?",JNO,"['attier', 'melon', 'orge']",0
1083,60c7d7b5ae813c9c495173cf,,,,,2020-6-01T15:44:09.000Z,1267482073855602695,↗↗ de la problématique #pucerons les variétés d'escourgeon tolérantes #JNO pourraient de développer Virus-tolerant barleys could offer insecticide-free future - Farmers Weekly,JNO,"['courge', 'orge à six rangs', 'blé']",0
1084,60c7d7b5ae813c9c495173d1,,,,,2020-5-31T19:52:46.000Z,1267182253337124864,RT Et les producteurs d’orge qui ont vu leurs parcelles ravagées par la JNO ? Sûrement aussi,JNO,"['orge', 'zone non agricole']",0
1086,60c7d7b5ae813c9c495173de,,,,,2020-5-30T11:14:25.000Z,1266689415969112064,RT Quand la nature a horreur du vide orge d hiver ravagée par la #JNO remplacée par du #raygrass,JNO,['orge'],1
1087,60c7d7b5ae813c9c495173f1,,,,,2020-5-29T13:14:14.000Z,1266357183182180352,Quand la nature a horreur du vide orge d hiver ravagée par la #JNO remplacée par du #raygrass,JNO,['orge'],1
1088,60c7d7b5ae813c9c4951744f,,,,,2020-5-27T13:30:36.000Z,1265636523422162946,"Ça donne quoi une #orge d’hiver atteinte de la #JNO #pucerons,entre le 8 avril et le 27 mai?",JNO,"['attier', 'melon', 'orge']",0
1090,60c7d7b5ae813c9c49517454,,,,,2020-5-25T20:05:23.000Z,1265011098845151234,"Nous avons fait des analyses dans plusieurs parcelles à mi tallage. Dans toutes les parcelles, une partie de la population de pucerons était porteur de JNO.",JNO,['zone non agricole'],1
1091,60c7d7b5ae813c9c49517455,,,,,2020-5-25T20:00:59.000Z,1265009992471633920,"Il y a des couleurs différentes dans ce champs, elles se rapprochent plus de ce que l'on a l'habitude de voir sur blé touché par la JNO",JNO,['blé'],1
1092,60c7d7b5ae813c9c49517457,,,,,2020-5-25T06:56:25.000Z,1264812551185055744,lance une enquête sur le jaunissement des orges de printemps #JNO. Pour y répondre,JNO,['orge'],0
1093,60c7d7b5ae813c9c49517458,,,,,2020-5-23T12:23:21.000Z,1264170047544725504,"Curieux cette année. Après de nombreux symptômes physiologiques de ce #virus de la jNO sur nos céréales d’automne. On découvre des symptômes de viroses,sur quelques cultures légumineuses. Est-ce que ces symptômes physiologiques,ne camouflent pas quelques vecteurs?",JNO,"['protéagineux', 'céréale']",0
1094,60c7d7b5ae813c9c4951745b,,,,,2020-5-20T11:27:31.000Z,1263068835458007040,"Ce matin une véritable . Sur nos variétés #blés #triticales #orges d’hiver #JNO,d’aujourd’hui de maintenant et de demain",JNO,"['triticale', 'melon', 'orge', 'blé']",0
1095,60c7d7b5ae813c9c4951745e,,,,,2020-5-19T06:40:28.000Z,1262634206661873673,"chez moi je dois surveiller les pucerons d'automne en blés(JNO). les sitones, pucerons et tordeuses en pois. Pucerons noir en féverole(rare) et insectes foreurs en maïs. Pucerons cendrés en colza. Ce sont les pois les + traités. 1 seul par culture pour le reste.",JNO,"['pois', 'maïs', 'colza', 'féverole', 'blé']",1
1096,60c7d7b5ae813c9c49517462,,,,,2020-5-15T19:24:17.000Z,1261376876745981952,"Avec l’église de Conty, cette orge hiver n’a pas eu la chance d’être indemnisé de la JNO , te souviens tu",JNO,"[""orge d'hiver"", 'orge']",0
1098,60c7d7b5ae813c9c49517465,,,,,2020-5-15T18:09:10.000Z,1261357974255046657,"Est-ce l’effet du deconfinement? Mais j’entends depuis quelques jours,que certains découvrent de la #JNO dans quelques parcelles de #blés.",JNO,"['blé', 'zone non agricole']",1
1099,60c7d7b5ae813c9c49517466,,,,,2020-5-15T15:56:09.000Z,1261324498671939584,"Un chemin les séparent. Malheureusement nos chers #pucerons porteurs de la #JNO et profitants d’un hiver doux dans ce #blé. Ils ont eu simplement pour un léger vol,connaître cette parcelle d’#orge de printemps.",JNO,"['orge', 'blé', 'zone non agricole', 'orge de printemps']",1
1100,60c7d7b5ae813c9c49517467,,,,,2020-5-15T12:36:55.000Z,1261274358548500482,Suite de mon OP SD fantex avec son coup de froid... se sera ma plus belle parcelle je pense... mais des ronds jaunes commence espérant ne pas avoir de JNO,JNO,['zone non agricole'],1
1102,60c7d7b5ae813c9c49517469,,,,,2020-5-14T18:07:27.000Z,1260995153772384259,Voici la recommandation et la vigilance sur les #orges de printemps #pucerons #Jno,JNO,['orge'],0
1103,60c7d7b5ae813c9c4951746d,,,,,2020-5-11T11:06:49.000Z,1259802136063422464,"Il y’a 3 ans. En 2016 on a connu aussi la #JNO sur #céréales,de la rouille jaune sur #blés. Des précipitations continues lors de la floraison,des #blés et des #orges de printemps.",JNO,"['céréale', 'orge', 'blé']",0
1104,60c7d7b5ae813c9c49517475,,,,,2020-5-08T07:35:53.000Z,1258661887186796544,RT A l'oeil non averti ce champ d'orge ne dit rien Il est infecté par un #virus bien connu JNO Pratiquement éradiqué ce…,JNO,['orge'],0
1105,60c7d7b5ae813c9c49517476,,,,,2020-5-08T04:57:25.000Z,1258622010101555200,DES MOIS JATTEND JNO BLOND POUR QUIL SE RASE LES CHEVEUX LA ?,JNO,['attier'],0
1106,60c7d7b5ae813c9c4951747c,,,,,2020-5-05T14:47:13.000Z,1257683272647180288,"Curieux quelques mètres de cette #orge de printemps qui a tous les symptômes de ce #virus. Nous retrouvons une orge d’hiver atteinte elle aussi,de la #JNO .",JNO,"['attier', 'melon', 'orge', 'orge de printemps']",1
1107,60c7d7b5ae813c9c4951747d,,,,,2020-5-05T14:34:03.000Z,1257679961084829696,"Rappel toi,on en parlait il y’a pas longtemps une parcelle non protégée #Tonnerois. Vous évoquiez la semaine dernière,les éventuels symptômes de la #JNO #pucerons,sur #orge de printemps. Lors d’un webinar #BFC avec",JNO,"['orge', 'zone non agricole', 'orge de printemps']",0
1108,60c7d7b5ae813c9c49517480,,,,,2020-5-02T16:52:48.000Z,1256627714074828800,"Avec l’interdiction des neonicotinoïdes, la principale menace est la sélection de pucerons résistants au mode d’action des pyréthrinoïdes quasiment le seul disponible pour lutter contre la Jno. Le tolérance variétale est attendue comme une urgence absolue.",JNO,['attier'],0
1110,60c7d7b5ae813c9c49517487,,,,,2020-4-30T16:15:16.000Z,1255893492477374464,"Malgré les 6mm et un vent tempétueux. Pas besoins de bottes,dans ce #blé pour rendre visite à cette #orge. Simplement des bonnes baskets et des ailes pour suivre la direction de ce #puceron. D’ailleurs,est il lui aussi vecteur de ce #virus de la #JNO?",JNO,"['ail', 'orge', 'blé']",1
1111,60c7d7b5ae813c9c49517488,,,,,2020-4-30T14:20:26.000Z,1255864595216060417,"Oui le R. padi, principal vecteur de la #JNO, directement issu des parcelles de #céréales d’hiver. Très présent dans nos futures ! Cf la Note #Champagne-Ardennes du jour sur Yvoir ou mon flash du 7.04.",JNO,"['melon', 'céréale', 'zone non agricole']",0
1112,60c7d7b5ae813c9c49517489,,,,,2020-4-30T12:25:22.000Z,1255835636814274567,"RT Cet après-midi on fait un nouveau #CropTour #blés du sud de l’#Yonne,avant l’hypothétique retour des précipitations sign…",JNO,['blé'],0
1113,60c7d7b5ae813c9c4951748b,,,,,2020-4-30T04:35:19.000Z,1255717343826755584,"Il y a 2 traitements maxi d autoriser, donc 2 possibilités. Or il arrive souvent qu il y ai besoin de plus. Donc la y a pas de solutions. Ce n est pas la jno qui est transmise au betterave, mais d autres virus(virose)",JNO,"['betterave', 'bette à cardes']",0
1114,60c7d7b5ae813c9c4951748c,,,,,2020-4-30T04:24:20.000Z,1255714580606734336,Bon c’est pas pour les betteraves ....celles-ci sont sensibles à la JNO? Sinon Terre-Net dit que le « Teppaki » est autorisé au stade 2 feuilles.,JNO,"['betterave', 'bette à cardes']",0
1115,60c7d7b5ae813c9c49517490,,,,,2020-4-29T18:02:10.000Z,1255558007020290049,40 ans de lutte contre la JNO des céréales foutues en l'air. Il faut s'attendre à une catastrophe à moyen terme avec cette problématique pucerons.,JNO,"['attier', 'céréale', 'blé']",0
1116,60c7d7b5ae813c9c49517491,,,,,2020-4-29T17:08:54.000Z,1255544599302586369,Bonne explication Et tu peux sans peine trouver pire situation ici orge dans 77 les plantes crèvent du virus JNO,JNO,['orge'],1
1117,60c7d7b5ae813c9c49517493,,,,,2020-4-29T14:47:04.000Z,1255508906262040583,"Cet après-midi on fait un nouveau #CropTour #blés du sud de l’#Yonne,avant l’hypothétique retour des précipitations significatives. Entre la #sécheresse sur les petites terres des plateaux du #Tonnerrois et la virose #JNO #pucerons,dans les terres à hauts potentiels.",JNO,['blé'],0
1118,60c7d7b5ae813c9c49517494,,,,,2020-4-29T06:00:52.000Z,1255376486728642563,"JNO spécifique des céréales, donc toutes repousses ou cultures environnantes porteuses est la source de maintien du virus. Pour les pucerons, le vivier se déplace sur les céréales (dt le maïs) vers hôtes secondaires(Merisier, graminées sauvages pour le principal)",JNO,"['maïs', 'cerisier', 'céréale']",0
1119,60c7d7b5ae813c9c49517496,,,,,2020-4-28T19:44:40.000Z,1255221414170431488,Peu de donnée chiffrée car habituellement la présence de pucerons vecteur de JNO ne coïncide pas avec les céréales de ptps et la rapidité de croissance des OP permet d’arriver rapidement au stade dilution du virus,JNO,['céréale'],0
1120,60c7d7b5ae813c9c49517497,,,,,2020-4-26T20:37:10.000Z,1254509848399613954,"RT Vue du drone de la parcelle avec l’essai JNO , parcelle bien à l’abri des vents !",JNO,['zone non agricole'],0
1121,60c7d7b5ae813c9c49517499,,,,,2020-4-25T09:05:09.000Z,1253973308636348418,"Oui,la Jaunisse nanissante(JNO)est présente sur le tiers de nos parcelles de blé que je n avais pas traitées a l insecticide anti-puceron,l automne dernier.Dors et deja rendement-20 p cent s/parcelles atteintes JNO. Et que faut-il penser des neonics ? peut-être trop persistant?",JNO,"['attier', 'blé', 'zone non agricole']",1
1122,60c7d7b5ae813c9c4951749c,,,,,2020-4-24T15:26:06.000Z,1253706789973090305,"RT Énormément de dégât de virus JNO dans le sud-ouest, les céréales les plus prometteuses semées avant le 1e…",JNO,['céréale'],1
1124,60c7d7b5ae813c9c495174a3,,,,,2020-4-24T05:13:05.000Z,1253552522175938560,"Cette année le potentiel de l’#orge #Hirondella brassicole,sera nettement supérieur à celles qui sont sensibles à ce #virus de la #JNO.",JNO,['orge'],0
1125,60c7d7b5ae813c9c495174a4,,,,,2020-4-24T05:06:25.000Z,1253550843279917057,"Énormément de dégât de virus JNO dans le sud-ouest, les céréales les plus prometteuses semées avant le 1er novembre n’ont pas pu recevoir de traitement insecticide à 3 feuilles vu le climat (nov-déc)... remettez le traitement de semences s’il vous plaît!!!",JNO,"['semence', 'céréale']",1
1126,60c7d7b5ae813c9c495174a8,,,,,2020-4-23T12:34:16.000Z,1253301159093252103,"#Tourdeplaine, je m'arrête observer cette parcelle d'#orge indemne de #JNO mais éclaircie par ce glouton. Elle devait être retournée. Heureusement, la parcelle est indemne de #vulpin",JNO,"['orge', 'zone non agricole']",1
1127,60c7d7b5ae813c9c495174ac,,,,,2020-4-22T20:24:51.000Z,1253057198806220801,"Pas la peine, dossier que connais depuis 1995 Et si les pucerons ne meurent pas (cf photo symptômes JNO) c’est que pas de NNi Ce prochain automne s’attendre 3 insecticides en surface soit 30 000 m2 /ha au lieu de 600 m2 sous terre avec NNI. Quel impact biodiversité, Abeilles ?",JNO,['attier'],0
1129,60c7d7b5ae813c9c495174af,,,,,2020-4-22T18:47:06.000Z,1253032599477456902,RT Beaucoup de symptômes de JNO sur blé ici en 47..... Et les abeilles meurent toujours victimes…,JNO,['blé'],1
1130,60c7d7b5ae813c9c495174b0,,,,,2020-4-22T18:42:50.000Z,1253031524909420544,"Ça fait déjà quelques semaines,qu’ont les observes les #pucerons. Il y’a quelques années,je découvrais la #JNO sur #orge de printemps.",JNO,"['orge', 'orge de printemps']",1
1131,60c7d7b5ae813c9c495174b1,,,,,2020-4-22T14:25:06.000Z,1252966665425428480,Pucerons et JNO : vigilance sur orges de printemps,JNO,['orge'],0
1132,60c7d7b5ae813c9c495174b2,,,,,2020-4-22T11:57:19.000Z,1252929472334094338,"pour les agriculteurs Français, la campagne 2020 restera comme une année à 1- #COVID19 2- Hiver très humide 3- Printemps très sec 4 - virose (JNO, betterave ...) 5 - ..... à suivre !",JNO,"['betterave', 'bette à cardes']",0
1133,60c7d7b5ae813c9c495174b3,,,,,2020-4-22T10:41:14.000Z,1252910328721166337,"Comme beaucoup de viroses #JNO cet automne et cet hiver sur céréales. Certains se sont aperçus il y’a quelques semaines sur les #orges. D’autres constatent,depuis quelques jours sur les #blés les plus avancés.",JNO,"['céréale', 'orge', 'blé']",1
1135,60c7d7b5ae813c9c495174b6,,,,,2020-4-21T20:12:15.000Z,1252691639677718529,Beaucoup de symptômes de JNO sur blé ici en 47..... Et les abeilles meurent toujours victimes du varroa !!!!,JNO,['blé'],1
1136,60c7d7b5ae813c9c495174b8,,,,,2020-4-21T08:00:47.000Z,1252507559153618945,cela pourrait être LG TOSCA (semis 29.10) ou RAFAELA (semis 11.10) comme sur ce site d'#essai où les 2 sortent les barbes sans soucis de #JNO #Gâtinais #Yonne #Ceuxquifontlessemences,JNO,['semence'],1
1137,60c7d7b5ae813c9c495174bb,,,,,2020-4-20T13:46:14.000Z,1252232105855053829,je ne me souviens pas d’avoir vu autant de différence dans les parcelles touchées par la JNO vs variété tolérante ou traitement,JNO,['zone non agricole'],1
1138,60c7d7b5ae813c9c495174bc,,,,,2020-4-20T13:23:36.000Z,1252226411613413376,"On parle d’état des cultures,par rapport à la sécheresse. Par contre son impact sera certainement faussé,par de nombreuses parcelles atteintes de ce fameux #virus de la #JNO,qui existe bien sur #blé. C’était un peu mon pressentiment de de début mars les #orges.",JNO,"['attier', 'orge', 'blé', 'zone non agricole']",0
1139,60c7d7b5ae813c9c495174bd,,,,,2020-4-20T12:03:10.000Z,1252206169629822977,RT Une nouvelle vidéo avec deux de nos essais 2020 : 1/ variétés #escourgeon pour le suivi des tolérances maladies dont JNO 2/ #b…,JNO,"['courge', 'orge à six rangs']",0
1140,60c7d7b5ae813c9c495174c1,,,,,2020-4-19T14:36:15.000Z,1251882305041444866,"Merci de vous préoccuper de l’agriculture Êtes vous ok pour supprimer les sur-transpositions réglementaires, programme candidat Macron Ex : glyphosate, mélanges phytos, NNi, OGM afin de pouvoir être armé /concurrents 2020 Sans NNi, céréales meurent d’un virus (JNO)",JNO,['céréale'],0
1141,60c7d7b5ae813c9c495174cb,,,,,2020-4-17T20:20:03.000Z,1251244053250953216,Ce n'est pas du blé mais de l orge d'hiver. Jno dû aux pucerons cet automne.,JNO,"[""orge d'hiver"", 'orge', 'blé']",1
1142,60c7d7b5ae813c9c495174ce,,,,,2020-4-17T15:06:48.000Z,1251165218224267267,Attaque de pucerons à l'automne sur de l'orge. Ce qui donne la jno. Il fallait juste faire un insecticide à l'automne pour eviter cette catastrophe.,JNO,['orge'],1
1143,60c7d7b5ae813c9c495174cf,,,,,2020-4-17T14:21:28.000Z,1251153810573033472,Une nouvelle vidéo avec deux de nos essais 2020 : 1/ variétés #escourgeon pour le suivi des tolérances maladies dont JNO 2/ #biocontrôle en #blé pour tester efficacité de produits alternatifs (dont souffre et décoction #prêle) #CeuxQuiFontLesEssais,JNO,"['courge', 'orge à six rangs', 'blé']",0
1145,60c7d7b5ae813c9c495174d2,,,,,2020-4-16T21:37:09.000Z,1250901066889285633,"#Blédur - Malgré une feuille supp programmée , ce vent des fous aura stressé #Anvergur jusque #DFE. - Je constate un #Duo coûteux mais d'efficacité convenable sur RGI resistants ... - JNO bien présente et carrences N dues au 3 eme apport non valorisé ... ⏱ #QUALITE ⏱ #T2 ⏱",JNO,['blé'],1
1148,60c7d7b7ae813c9c495174e0,,,,,2020-4-14T17:29:17.000Z,1250113913854754824,"C'était aussi le cas cet automne... #JNO #puceron #virose #Yonne Inconvénient en #blé : pas le choix, il faut se mettre à 4 pattes pour les voir et lire le dernier #BSV le 19.11. Avantage des rotations de #Bourgogne, on est obligé de désherber d'automne.",JNO,"['attier', 'blé']",0
1149,60c7d7b7ae813c9c495174e9,,,,,2020-4-13T11:10:38.000Z,1249656234417979393,"RT En Plaine de Dijon, autour de Mirebeau / B, beaucoup de blés atteints par la JNO. Ici, de part et d'autre de la route, un…",JNO,"['attier', 'blé']",1
1150,60c7d7b7ae813c9c495174ef,,,,,2020-4-12T19:40:31.000Z,1249422164622741505,Petit point #etatsanitaire des OH en ce jour de pâques : - Bandes + précoces en 6 rangs tolérantes JNO dejà en épiaison et saines ! - 2 rangs sensible JNO DFE - #Ryncho se montre + un peu de #Helmintho. - Je crois que la tombée du vent d'autan mardi pourrait donner des idées,JNO,['petits pois'],1
1151,60c7d7b7ae813c9c495174f4,,,,,2020-4-12T11:24:21.000Z,1249297300398243840,"Parcelle d'orge, semé vers le 15-12 en zone océanique 10 km de la côte quel variété ??? Aucune tache de JNO ( jaunisse naissante de l'orge) C'est peut être le moment de faire le point sur les variétés résistantes a la JNO.",JNO,"['orge', 'zone non agricole']",1
1152,60c7d7b7ae813c9c495174f8,,,,,2020-4-12T07:50:48.000Z,1249243558273572864,RT La #JNO cette année est virulante. C'est impressionnant sur certaines #orge sensibles. C'est sans l'imidaclodride qu'on voit…,JNO,['orge'],1
1153,60c7d7b7ae813c9c495174fb,,,,,2020-4-12T06:25:37.000Z,1249222121395556358,"De manière générale, on va prendre une tôle. Déjà qu’il y avait peu de surfaces en #céréales mais on découvre à la repousse pour les zones non noyées par le déluge de cet hiver des ronds de #JNO et maintenant la sécheresse... le #blé, de l’or et la #paille plus que de l’argent",JNO,"['céréale à paille', 'ail', 'céréale', 'blé']",1
1154,60c7d7b7ae813c9c4951750a,,,,,2020-4-11T10:34:15.000Z,1248922303192276993,"En Plaine de Dijon, autour de Mirebeau / B, beaucoup de blés atteints par la JNO. Ici, de part et d'autre de la route, un sacré effet date de semis. Pour le semis du 08/10, quasi 100% des plantes sont porteuses de JNO; pour le semis du 15/10, environ 10%.",JNO,"['attier', 'blé']",1
1155,60c7d7b8ae813c9c49517512,,,,,2020-4-10T17:32:15.000Z,1248665107628011520,RT Dégâts JNO bien visibles sur notre essai 2019 . Orge semée début octobre. La nuisibilité de ce virus nous surprend to…,JNO,['orge'],1
1156,60c7d7b8ae813c9c49517513,,,,,2020-4-10T16:54:04.000Z,1248655497651249153,"La #JNO cette année est virulante. C'est impressionnant sur certaines #orge sensibles. C'est sans l'imidaclodride qu'on voit maintenant le vrai risque. Les #obtenteurs travaillent sur la #ToléranceJNO, de plus en plus de variétés à venir !",JNO,"['ail', 'orge']",1
1157,60c7d7b8ae813c9c49517522,,,,,2020-4-09T16:00:25.000Z,1248279607876423682,"En #ConfinementJour24, on sort du bureau avec pour notation reprise de végétations. On aura vu de la belle JNO sur blé On prend la pose devant ce magnifique #Winner ! Ouf ! Pas de JNO en vue mais bien présente ailleurs...",JNO,"['ail', 'blé']",1
1158,60c7d7b8ae813c9c49517523,,,,,2020-4-09T16:00:05.000Z,1248279525861068803,"En #ConfinementJour24 , on sort du bureau avec pour notation reprise de végétations .On aura vu de la belle JNO sur blé On prend la pose devant ce magnifique #Winner ! Ouf pas de JNO mais bien presente ailleurs...",JNO,"['ail', 'blé']",1
1159,60c7d7b8ae813c9c49517527,,,,,2020-4-09T12:21:09.000Z,1248224430372851714,Dégâts JNO bien visibles sur notre essai 2019 . Orge semée début octobre. La nuisibilité de ce virus nous surprend toujours par sa virulence. Les enseignements sur les meilleurs stratégies de luttes seront riches. #upl,JNO,['orge'],1
1160,60c7d7b8ae813c9c49517528,,,,,2020-4-09T10:08:13.000Z,1248190975995981824,"Ce #blé #R2D2,pour précédent #pois de printemps. D’un semis de fin novembre,à tous les symptômes du #vulpin et de la #JNO.",JNO,"['pois', 'blé', 'pois protéagineux de printemps']",1
1161,60c7d7b8ae813c9c4951752c,,,,,2020-4-09T03:06:16.000Z,1248084788147298305,"Je n’ai rien vu.Mais on est pas à l’abri d’une parcelle,particulière. C’est la constatation,il y a plusieurs semaines de quelques dégâts de jno sur les orges. La hausse des températures,on aperçoit bien les symptômes sur #blé. Le seul défaut,sur des surfaces plus importantes.",JNO,"['orge', 'blé', 'zone non agricole']",1
1162,60c7d7b8ae813c9c4951752d,,,,,2020-4-08T18:37:57.000Z,1247956866325532673,"RT Quand le vois cet après-midi les dégâts du #virus de la #JNO sur #orge de l’ #Auxerrois #Yonne. Pas besoins de chercher,…",JNO,['orge'],1
1163,60c7d7b8ae813c9c49517530,,,,,2020-4-08T15:21:26.000Z,1247907410695593984,"Quand on voit cette #orge cet après-midi. On se dit,elle a tous les symptômes de la #JNO. Quand on observe ce #blé de la fin octobre,on se dit aussi qu’il est positif à ce #viruus,couleur lie de vin. Dans ces deux situation,les #pucerons ont #confinés ce hiver.",JNO,"['vigne', 'vigne de cuve', 'orge', 'blé']",1
1164,60c7d7b8ae813c9c49517531,,,,,2020-4-08T14:48:57.000Z,1247899238589054979,Impressionnant ! Ici ça va vite et beaucoup de questions des agriculteurs ici Winner Pour l’instant peu de signe de JNO en blé . A suivre,JNO,['blé'],1
1166,60c7d7b8ae813c9c49517533,,,,,2020-4-08T13:46:20.000Z,1247883480282742785,RT Dans cette parcelle non loin de celle contaminée par le #virus de la #JNO. Nos #pucerons migrent et ne font pas la disti…,JNO,['zone non agricole'],1
1167,60c7d7b8ae813c9c49517534,,,,,2020-4-08T13:42:15.000Z,1247882451910717441,"Dans cette parcelle non loin de celle contaminée par le #virus de la #JNO. Nos #pucerons migrent et ne font pas la distinction de cette #orge #RgtPlanet. Ça nous rappel,un air du déjà vu. Du 2007 pour ce smart 2020 .",JNO,"['orge', 'zone non agricole']",1
1169,60c7d7b8ae813c9c49517537,,,,,2020-4-08T13:06:42.000Z,1247873503245864962,"Pas d’hirondelles,encore sur ce secteur de l’#Auxerrois . Par contre,je vois à l’instant une #Orge #Hirondella pour nos #malteries et #brasseurs. Celle-ci indemne de la #JNO,en compagnie elle aussi de quelques pucerons,sur un semis du 11 octobre.",JNO,['orge'],1
1170,60c7d7b8ae813c9c49517538,,,,,2020-4-08T12:32:29.000Z,1247864893283409924,"Quand le vois cet après-midi les dégâts du #virus de la #JNO sur #orge de l’ #Auxerrois #Yonne. Pas besoins de chercher,ils sont bien encore là nos #pucerons. a vos orges de printemps et dans quelques semaines vos #blés. Ça me rappel,le printemps 2007",JNO,"['orge', 'blé']",1
1171,60c7d7b8ae813c9c4951753a,,,,,2020-4-06T13:49:43.000Z,1247159552904224768,"Hier les premiers symptômes sont précoces cette année. D’une et plusieurs tâches d’un lie de vin de l’#auxerrois. Heureusement ce #blé de #JNO a connu une fenêtre de semis,du mois de novembre.",JNO,"['vigne', 'vigne de cuve', 'blé']",0
1173,60c7d7b8ae813c9c4951753c,,,,,2020-4-06T05:00:22.000Z,1247026341012279297,"#Tourdeplaine dédié pilotage N #atfarm #orge Jaguar . Stade 2N+ et qq jolies pustules #rouille en pleine formes! La dernière feuille n’est pas bien loin, l’épi non plus! Dire que cette variété #JNO précoce n’a pas été retenue brassicole",JNO,['orge'],0
1174,60c7d7b8ae813c9c4951753d,,,,,2020-4-05T15:43:57.000Z,1246825916250173440,#Escourgeon Variétés tolérantes JNO Jaguar et Rafaela + semis retardé : ZÉRO insecticide et ZÉRO virose à ce jour... #WaitandSee,JNO,"['courge', 'orge à six rangs']",1
1175,60c7d7b8ae813c9c4951753f,,,,,2020-4-04T09:13:11.000Z,1246365188099584000,"Encore de l #orge victime de #JNO au pied d un #silo entre les #zabres et les #pucerons d automne, nos céréales souffrent de la même manière que nous du #COVID19",JNO,"['céréale', 'orge']",1
1176,60c7d7b8ae813c9c49517545,,,,,2020-4-03T17:34:19.000Z,1246128914646384642,"[virus] travail calcul pour virus JNO est passé des arbustes, arbres aux céréales via pucerons car plus de NNi (gaucho) Perte récolte possible 30 % À quelle date plus de ou bière",JNO,"['ail', 'céréale']",0
1177,60c7d7b8ae813c9c49517546,,,,,2020-4-03T13:03:13.000Z,1246060687480295425,"Vue du drone de la parcelle avec l’essai JNO , parcelle bien à l’abri des vents !",JNO,['zone non agricole'],0
1178,60c7d7b8ae813c9c49517547,,,,,2020-4-03T10:10:24.000Z,1246017197190897664,#jno #ouestinnov un essai JNO dans une parcelle de blé non traitée entièrement détruite,JNO,"['blé', 'zone non agricole']",1
1179,60c7d7b8ae813c9c49517548,,,,,2020-4-03T04:49:09.000Z,1245936351712653313,"RT le virus JNO sur orge ! à Gauche, génétique résistante à Droite, impasse sans #Neonicotinoide ! et pas un pangolin a l'hor…",JNO,"['lin', 'orge']",1
1180,60c7d7b8ae813c9c49517549,,,,,2020-4-02T18:41:45.000Z,1245783496402046976,"Non les produits phytos ne sont pas là pour nous ruiner, mais pour sauver nos récoltes! Un exemple criant, les #orges d'hiver cet année qui n'ont pas eu d'insecticides sont détruites par la #jno =virus causée par les pucerons à l'automne ! Voir photos!",JNO,['orge'],1
1181,60c7d7b8ae813c9c4951754d,,,,,2020-4-01T15:31:09.000Z,1245373143323115523,La réponse est sans équivoque C est de la JNO et en aucun cas de la mosaïque . Les symptômes sont très différents et ne sont pas organisé d une façon aussi linéaire dans la parcelle Pour info j ai déj observé des dégâts de JNO en décembre confirme par analyse virologique,JNO,"['lin', 'zone non agricole']",1
